time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2009-03-21T20:16:19.030Z,33.314,-115.734,4.8,2.8,ml,7,132.5,,,pde,pde20090321201619030_4,2013-03-16T01:45:09.820Z,"Southern California",earthquake
2009-03-21T20:12:18.960Z,33.313,-115.729,4.7,3.1,ml,8,132.6,,,pde,pde20090321201218960_4,2013-03-16T01:45:09.818Z,"Southern California",earthquake
2009-03-21T11:24:45.000Z,33.247,-116.446,2.6,3.3,ml,15,104.3,,,pde,pde20090321112445000_2,2014-04-09T01:47:23.566Z,"Southern California",earthquake
2009-03-19T12:11:45.780Z,33.763,-116.017,1.6,2.8,ml,8,95.6,,,pde,pde20090319121145780_1,2013-03-16T01:45:08.528Z,"Southern California",earthquake
2009-03-15T08:54:59.440Z,34.108,-117.317,17.1,2.6,ml,8,116.2,,,pde,pde20090315085459440_17,2014-04-09T01:46:09.414Z,"Greater Los Angeles area, California",earthquake
2009-03-13T03:42:22.090Z,34.016,-117.197,15.1,3,ml,12,119.4,,,pde,pde20090313034222090_15,2014-04-09T01:45:12.900Z,"Greater Los Angeles area, California",earthquake
2009-03-10T13:41:28.070Z,33.968,-117.762,12,3,ml,11,155.8,,,pde,pde20090310134128070_12,2014-04-08T21:48:42.672Z,"Greater Los Angeles area, California",earthquake
2009-03-02T08:06:45.190Z,33.737,-117.475,9.3,2.6,ml,8,159.3,,,pde,pde20090302080645190_9,2014-04-08T21:47:17.274Z,"Southern California",earthquake
2009-02-27T19:42:41.090Z,33.835,-117.869,5.1,2.6,ml,7,183.4,,,pde,pde20090227194241090_5,2014-04-08T21:47:01.523Z,"Greater Los Angeles area, California",earthquake
2009-02-26T22:50:11.140Z,35.328,-118.57,3.8,2.6,ml,7,112.3,,,pde,pde20090226225011140_3,2013-03-16T01:44:56.389Z,"Central California",earthquake
2009-02-22T18:13:46.320Z,34.702,-121.355,3,3.4,ml,12,241.9,,,pde,pde20090222181346320_3,2013-03-16T01:44:54.973Z,"offshore Central California",earthquake
2009-02-19T03:29:03.090Z,34.095,-117.48,17.8,2.6,ml,6,123.4,,,pde,pde20090219032903090_17,2014-04-09T01:45:08.478Z,"Greater Los Angeles area, California",earthquake
